caso id, Timestamp de inicio, Timestamp de finalizacion ,Actividad,Recurso,Rol
258,2011/02/05 14:51:00.000,2011/02/05 15:27:00.000,Crear solicitud de compra,Clement Duchot,Solicitante
258,2011/02/06 06:36:00.000,2011/02/06 06:45:00.000,Analizar solicitud de compra,Maris Freeman,Gerente Del Solicitante
258,2011/02/06 06:49:00.000,2011/02/06 06:52:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
258,2011/02/08 17:37:00.000,2011/02/08 18:09:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
258,2011/02/09 11:08:00.000,2011/02/09 11:36:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
258,2011/02/09 12:13:00.000,2011/02/09 14:57:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
258,2011/02/09 21:28:00.000,2011/02/09 21:45:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Immanuel Karagianni,Solicitante
258,2011/02/09 21:45:00.000,2011/02/09 21:45:00.000,Elige La Mejor Opcion,Miu Hanwan,Solicitante
258,2011/02/09 23:48:00.000,2011/02/10 04:38:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
258,2011/02/10 07:23:00.000,2011/02/10 07:35:00.000,Crear Orden De Compra,Magdalena Predutta,Agente De Compras
258,2011/02/12 09:19:00.000,2011/02/12 09:47:00.000,Confirmar Orden De Compra,Kiu Kan,Proveedor
258,2011/02/12 19:08:00.000,2011/02/14 08:42:00.000,Entrega De Bienes O Servicios,Carmen Finacse,Proveedor
258,2011/02/14 16:37:00.000,2011/02/14 16:38:00.000,Liberar Orden De Compra,Immanuel Karagianni,Solicitante
258,2011/02/15 01:31:00.000,2011/02/15 01:32:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
258,2011/02/15 09:10:00.000,2011/02/15 09:10:00.000,Enviar La Factura,Karen Clarens,Proveedor
258,2011/02/15 23:27:00.000,2011/02/15 23:30:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
258,2011/02/16 00:24:00.000,2011/02/16 00:55:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Karalda Nimwada,Gerente Financiero
258,2011/02/16 00:55:00.000,2011/02/16 00:55:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
258,2011/02/16 01:01:00.000,2011/02/16 01:08:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
1353,2011/07/14 12:59:00.000,2011/07/14 13:18:00.000,Crear solicitud de compra,Christian Francois,Solicitante
1353,2011/07/14 23:56:00.000,2011/07/15 00:01:00.000,Analizar solicitud de compra,Maris Freeman,Gerente Del Solicitante
1353,2011/07/15 00:04:00.000,2011/07/15 00:05:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
1353,2011/07/15 01:09:00.000,2011/07/15 01:30:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1353,2011/07/15 02:20:00.000,2011/07/15 02:27:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Miu Hanwan,Gerente Del Solicitante
1353,2011/07/29 07:48:00.000,2011/07/29 08:07:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
904,2011/05/13 19:32:00.000,2011/05/13 20:20:00.000,Crear solicitud de compra,Anne Olwada,Solicitante
904,2011/05/14 00:30:00.000,2011/05/14 00:37:00.000,Crear Solicitud De Cotizacion Del Solicitante,Anna Kaufmann,Solicitante
904,2011/05/16 06:56:00.000,2011/05/16 07:27:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
904,2011/05/17 13:24:00.000,2011/05/17 13:40:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
904,2011/05/17 17:21:00.000,2011/05/17 21:02:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
904,2011/05/18 03:47:00.000,2011/05/18 04:05:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Nico Ojenbeer,Solicitante
904,2011/05/18 04:05:00.000,2011/05/18 04:05:00.000,Elige La Mejor Opcion,Miu Hanwan,Solicitante
904,2011/05/18 06:52:00.000,2011/05/18 18:52:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
904,2011/05/18 20:50:00.000,2011/05/18 20:57:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
904,2011/05/19 16:50:00.000,2011/05/19 17:02:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
904,2011/05/20 18:21:00.000,2011/05/21 01:22:00.000,Entrega De Bienes O Servicios,Carmen Finacse,Proveedor
904,2011/05/21 09:30:00.000,2011/05/21 09:31:00.000,Liberar Orden De Compra,Anne Olwada,Solicitante
904,2011/05/21 17:31:00.000,2011/05/21 17:32:00.000,Approve Purchase Order for payment,Magdalena Predutta,Agente De Compras
904,2011/05/22 21:48:00.000,2011/05/22 21:48:00.000,Enviar La Factura,Carmen Finacse,Proveedor
904,2011/05/23 12:18:00.000,2011/05/23 12:23:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
904,2011/05/23 13:09:00.000,2011/05/23 13:29:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Karalda Nimwada,Gerente Financiero
904,2011/05/23 13:29:00.000,2011/05/23 13:29:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
904,2011/05/23 13:51:00.000,2011/05/23 14:01:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
257,2011/02/05 11:19:00.000,2011/02/05 11:33:00.000,Crear solicitud de compra,Nico Ojenbeer,Solicitante
257,2011/02/05 21:18:00.000,2011/02/05 21:23:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
257,2011/02/05 21:28:00.000,2011/02/05 21:29:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
257,2011/02/07 06:32:00.000,2011/02/07 07:07:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
257,2011/02/07 08:01:00.000,2011/02/07 08:09:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
257,2011/02/08 01:07:00.000,2011/02/08 01:26:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
257,2011/02/08 02:16:00.000,2011/02/08 02:28:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Fjodor Kowalski,Gerente Del Solicitante
257,2011/02/12 19:25:00.000,2011/02/12 19:40:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
257,2011/02/12 20:26:00.000,2011/02/12 20:33:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
257,2011/02/16 11:30:00.000,2011/02/16 11:50:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
257,2011/02/16 12:39:00.000,2011/02/16 12:48:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Kim Passa,Gerente Del Solicitante
257,2011/02/18 03:23:00.000,2011/02/18 03:47:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
1160,2011/06/18 05:48:00.000,2011/06/18 06:13:00.000,Crear solicitud de compra,Fjodor Kowalski,Solicitante
1160,2011/06/19 03:55:00.000,2011/06/19 04:01:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
1160,2011/06/19 04:08:00.000,2011/06/19 04:11:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
1160,2011/06/21 23:18:00.000,2011/06/21 23:40:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
1160,2011/06/22 00:33:00.000,2011/06/22 00:40:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Penn Osterwalder,Gerente Del Solicitante
1160,2011/06/22 03:40:00.000,2011/06/22 03:58:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
1160,2011/06/22 04:52:00.000,2011/06/22 05:07:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Immanuel Karagianni,Gerente Del Solicitante
1160,2011/07/05 13:06:00.000,2011/07/05 13:30:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
1160,2011/07/05 14:17:00.000,2011/07/05 14:31:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Penn Osterwalder,Gerente Del Solicitante
1160,2011/08/08 12:10:00.000,2011/08/08 12:40:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
1160,2011/08/08 13:34:00.000,2011/08/08 13:46:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Esmana Liubiata,Gerente Del Solicitante
1160,2011/08/23 06:22:00.000,2011/08/23 06:53:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
1160,2011/08/23 07:39:00.000,2011/08/23 07:52:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Penn Osterwalder,Gerente Del Solicitante
1160,2011/09/07 19:23:00.000,2011/09/07 19:53:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
1160,2011/09/08 08:46:00.000,2011/09/08 09:11:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
1160,2011/09/08 13:55:00.000,2011/09/08 16:01:00.000,Crear El Mapa De Comparacion De Cotizaciones,Francois de Perrier,Agente De Compras
1160,2011/09/08 22:44:00.000,2011/09/08 23:01:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Miu Hanwan,Solicitante
1160,2011/09/08 23:01:00.000,2011/09/08 23:01:00.000,Elige La Mejor Opcion,Anne Olwada,Solicitante
1160,2011/09/10 00:11:00.000,2011/09/10 08:34:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
1160,2011/09/10 10:57:00.000,2011/09/10 11:09:00.000,Crear Orden De Compra,Magdalena Predutta,Agente De Compras
1160,2011/09/13 09:43:00.000,2011/09/13 10:01:00.000,Confirmar Orden De Compra,Sean Manney,Proveedor
1160,2011/09/28 19:42:00.000,2011/09/29 00:38:00.000,Entrega De Bienes O Servicios,Esmeralda Clay,Proveedor
1160,2011/09/29 08:45:00.000,2011/09/29 08:46:00.000,Liberar Orden De Compra,Elvira Lores,Solicitante
1160,2011/09/29 15:00:00.000,2011/09/29 15:01:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
1160,2011/10/03 06:30:00.000,2011/10/03 06:30:00.000,Enviar La Factura,Kiu Kan,Proveedor
1160,2011/10/03 20:49:00.000,2011/10/03 20:55:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
1160,2011/10/03 21:03:00.000,2011/10/03 21:33:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Karalda Nimwada,Gerente Financiero
1160,2011/10/03 21:33:00.000,2011/10/03 21:33:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
1160,2011/10/03 22:32:00.000,2011/10/03 22:38:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
906,2011/05/13 22:17:00.000,2011/05/13 22:42:00.000,Crear solicitud de compra,Christian Francois,Solicitante
906,2011/05/14 02:47:00.000,2011/05/14 02:57:00.000,Crear Solicitud De Cotizacion Del Solicitante,Anne Olwada,Solicitante
906,2011/05/22 09:00:00.000,2011/05/22 09:31:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
906,2011/05/22 10:21:00.000,2011/05/22 10:29:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Christian Francois,Gerente Del Solicitante
906,2011/06/01 20:42:00.000,2011/06/01 21:06:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
906,2011/06/01 21:59:00.000,2011/06/01 22:05:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
906,2011/06/04 11:35:00.000,2011/06/04 11:59:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
906,2011/06/04 12:41:00.000,2011/06/04 12:46:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Miu Hanwan,Gerente Del Solicitante
906,2011/06/25 08:50:00.000,2011/06/25 09:09:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
906,2011/06/25 09:53:00.000,2011/06/25 10:02:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
906,2011/07/15 01:30:00.000,2011/07/15 01:58:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
906,2011/07/15 16:05:00.000,2011/07/15 16:33:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
906,2011/07/15 23:27:00.000,2011/07/16 02:02:00.000,Crear El Mapa De Comparacion De Cotizaciones,Francois de Perrier,Agente De Compras
906,2011/07/16 09:07:00.000,2011/07/16 09:38:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Immanuel Karagianni,Solicitante
906,2011/07/16 09:38:00.000,2011/07/16 09:38:00.000,Elige La Mejor Opcion,Kim Passa,Solicitante
906,2011/07/16 12:02:00.000,2011/07/16 17:23:00.000,Resolver Condiciones Con El Proveedor,Karel de Groot,Agente De Compras
906,2011/07/16 17:48:00.000,2011/07/16 17:58:00.000,Crear Orden De Compra,Karel de Groot,Agente De Compras
906,2011/08/02 23:36:00.000,2011/08/02 23:41:00.000,Confirmar Orden De Compra,Kiu Kan,Proveedor
906,2011/08/06 09:55:00.000,2011/08/06 16:46:00.000,Entrega De Bienes O Servicios,Kiu Kan,Proveedor
906,2011/08/07 00:39:00.000,2011/08/07 00:40:00.000,Liberar Orden De Compra,Alberto Duport,Solicitante
906,2011/08/07 07:38:00.000,2011/08/07 07:39:00.000,Approve Purchase Order for payment,Magdalena Predutta,Agente De Compras
906,2011/08/09 02:07:00.000,2011/08/09 02:07:00.000,Enviar La Factura,Karen Clarens,Proveedor
906,2011/08/09 16:31:00.000,2011/08/09 16:33:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
906,2011/08/09 16:33:00.000,2011/08/09 16:33:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
906,2011/08/09 16:52:00.000,2011/08/09 16:56:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
1161,2011/06/18 06:16:00.000,2011/06/18 07:02:00.000,Crear solicitud de compra,Alberto Duport,Solicitante
1161,2011/06/18 21:17:00.000,2011/06/18 21:21:00.000,Analizar solicitud de compra,Maris Freeman,Gerente Del Solicitante
1161,2011/06/18 21:28:00.000,2011/06/18 21:31:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
1161,2011/07/22 05:49:00.000,2011/07/22 06:17:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1161,2011/07/22 07:13:00.000,2011/07/22 07:18:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Anna Kaufmann,Gerente Del Solicitante
1161,2011/08/05 21:17:00.000,2011/08/05 21:44:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
1161,2011/08/05 22:36:00.000,2011/08/05 22:47:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Nico Ojenbeer,Gerente Del Solicitante
1161,2011/08/28 05:01:00.000,2011/08/28 05:35:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
1161,2011/08/29 01:03:00.000,2011/08/29 01:39:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
1161,2011/09/01 04:06:00.000,2011/09/01 06:24:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
1161,2011/09/01 12:59:00.000,2011/09/01 13:13:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Nico Ojenbeer,Solicitante
1161,2011/09/01 13:13:00.000,2011/09/01 13:13:00.000,Elige La Mejor Opcion,Nico Ojenbeer,Solicitante
1161,2011/09/01 16:13:00.000,2011/09/01 23:55:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
1161,2011/09/02 05:28:00.000,2011/09/02 05:36:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
1161,2011/09/09 02:25:00.000,2011/09/09 02:49:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
1161,2011/09/18 20:01:00.000,2011/09/20 15:45:00.000,Entrega De Bienes O Servicios,Sean Manney,Proveedor
1161,2011/09/20 23:07:00.000,2011/09/20 23:08:00.000,Liberar Orden De Compra,Anne Olwada,Solicitante
1161,2011/09/21 08:30:00.000,2011/09/21 08:31:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
1161,2011/09/26 06:24:00.000,2011/09/26 06:24:00.000,Enviar La Factura,Karen Clarens,Proveedor
1161,2011/09/26 20:49:00.000,2011/09/26 20:53:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
1161,2011/09/26 20:53:00.000,2011/09/26 20:53:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
1161,2011/09/26 21:58:00.000,2011/09/26 22:05:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
259,2011/02/05 15:13:00.000,2011/02/05 15:26:00.000,Crear solicitud de compra,Esmana Liubiata,Solicitante
259,2011/02/06 05:28:00.000,2011/02/06 05:32:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
259,2011/02/06 05:38:00.000,2011/02/06 05:39:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
259,2011/02/09 17:24:00.000,2011/02/09 17:55:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
259,2011/02/10 04:23:00.000,2011/02/10 04:53:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
259,2011/02/10 07:35:00.000,2011/02/10 08:25:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
259,2011/02/10 14:59:00.000,2011/02/10 15:30:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Alberto Duport,Solicitante
259,2011/02/10 15:30:00.000,2011/02/10 15:30:00.000,Elige La Mejor Opcion,Fjodor Kowalski,Solicitante
259,2011/02/11 00:46:00.000,2011/02/11 07:29:00.000,Resolver Condiciones Con El Proveedor,Karel de Groot,Agente De Compras
259,2011/02/11 16:25:00.000,2011/02/11 16:38:00.000,Crear Orden De Compra,Karel de Groot,Agente De Compras
259,2011/02/12 05:46:00.000,2011/02/12 06:06:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
259,2011/02/13 16:06:00.000,2011/02/14 08:42:00.000,Entrega De Bienes O Servicios,Karen Clarens,Proveedor
259,2011/02/14 16:21:00.000,2011/02/14 16:22:00.000,Liberar Orden De Compra,Christian Francois,Solicitante
259,2011/02/14 23:06:00.000,2011/02/14 23:07:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
259,2011/02/15 09:36:00.000,2011/02/15 09:36:00.000,Enviar La Factura,Karen Clarens,Proveedor
259,2011/02/15 23:51:00.000,2011/02/15 23:55:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
259,2011/02/15 23:55:00.000,2011/02/15 23:55:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
259,2011/02/16 00:05:00.000,2011/02/16 00:14:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
254,2011/02/04 20:04:00.000,2011/02/04 20:27:00.000,Crear solicitud de compra,Miu Hanwan,Solicitante
254,2011/02/05 03:26:00.000,2011/02/05 03:36:00.000,Crear Solicitud De Cotizacion Del Solicitante,Penn Osterwalder,Solicitante
254,2011/02/05 11:48:00.000,2011/02/05 12:11:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
254,2011/02/07 08:36:00.000,2011/02/07 08:57:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
254,2011/02/07 11:59:00.000,2011/02/07 16:06:00.000,Crear El Mapa De Comparacion De Cotizaciones,Francois de Perrier,Agente De Compras
254,2011/02/07 22:48:00.000,2011/02/07 22:58:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Clement Duchot,Solicitante
254,2011/02/07 22:58:00.000,2011/02/07 22:58:00.000,Elige La Mejor Opcion,Nico Ojenbeer,Solicitante
254,2011/02/08 03:52:00.000,2011/02/08 17:37:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
254,2011/02/08 21:13:00.000,2011/02/08 21:23:00.000,Crear Orden De Compra,Magdalena Predutta,Agente De Compras
254,2011/02/09 11:53:00.000,2011/02/09 12:15:00.000,Confirmar Orden De Compra,Kiu Kan,Proveedor
254,2011/02/12 18:45:00.000,2011/02/14 09:38:00.000,Entrega De Bienes O Servicios,Sean Manney,Proveedor
254,2011/02/14 16:58:00.000,2011/02/14 16:59:00.000,Liberar Orden De Compra,Elvira Lores,Solicitante
254,2011/02/15 01:38:00.000,2011/02/15 01:39:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
254,2011/02/16 00:14:00.000,2011/02/16 00:14:00.000,Enviar La Factura,Kiu Kan,Proveedor
254,2011/02/16 14:42:00.000,2011/02/16 14:44:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
254,2011/02/16 14:44:00.000,2011/02/16 14:44:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
